@relation 'MyLucene-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 50 -T 0'

@attribute cumulative_change_count numeric
@attribute cumulative_bug_count numeric
@attribute entropy numeric
@attribute la numeric
@attribute CountDeclInstanceVariable_delta numeric
@attribute CountDeclClass_delta numeric
@attribute s7 numeric
@attribute s110 numeric
@attribute s121 numeric
@attribute s122 numeric
@attribute s143 numeric
@attribute s363 numeric
@attribute s592 numeric
@attribute s649 numeric
@attribute s657 numeric
@attribute s1034 numeric
@attribute s1038 numeric
@attribute s1055 numeric
@attribute s1163 numeric
@attribute s1164 numeric
@attribute s1238 numeric
@attribute s1316 numeric
@attribute s1419 numeric
@attribute s1621 numeric
@attribute s2069 numeric
@attribute s2366 numeric
@attribute s2424 numeric
@attribute s4249 numeric
@attribute s5421 numeric
@attribute bug_introducing {0,1}

@data
42,10,0.855329,33,1,0,0,0,0,7,9,1,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0
43,10,0.855329,2,1,0,0,0,0,4,2,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
44,10,0.855329,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
51,11,0.855329,1,1,0,0,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
52,11,0.855329,23,1,0,0,0,0,3,6,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
53,11,0.855329,10,1,0,0,0,0,2,0,1,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0
54,11,0.855329,2,1,0,0,0,0,4,2,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
55,11,0.855329,4,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36,8,0.855329,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,8,0.855329,1,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14,4,0.855329,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0.855329,1,-1,0,0,0,0,1,3,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3,2,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
15,4,0,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,26,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,7,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,8,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,46,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,4,0.516158,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,0.516158,21,0,0,1,0,0,0,0,0,0,17,0,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0
30,4,0.516158,3,0,0,1,0,0,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,0.526646,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,3,0.526646,101,1,0,1,0,0,18,161,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,0,0,0,1
18,3,0.526646,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0.526646,3,1,0,1,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20,3,0.526646,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,0.526646,5,1,0,1,0,0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0.526646,3,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0.526646,4,1,0,1,0,0,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,3,0,8,0,0,1,0,0,0,11,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
47,4,0.839097,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,4,0.839097,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,5,0.839097,4,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,5,0.839097,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,26,0.839097,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
131,26,0.839097,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,0.753655,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,7,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,7,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,0.753655,8,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0
24,4,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,4,0.753655,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
56,19,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,16,0.646385,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,16,0.646385,21,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
155,16,0.646385,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,16,0.646385,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,16,0.646385,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,16,0.646385,3,0,0,1,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,9,0.756775,1,0,0,1,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,9,0.756775,5,0,0,1,0,0,0,11,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36,10,0.756775,22,0,0,1,0,0,0,111,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1
37,10,0,2,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0.733801,4,0,0,1,0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
122,28,0.733801,29,1,1,1,0,0,19,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
123,28,0.733801,2,1,1,1,0,0,12,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0
124,29,0.733801,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1
125,29,0.733801,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
126,29,0.733801,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
127,29,0.733801,11,1,1,1,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
6,2,0.733801,13,0,0,1,0,0,11,1,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,1
124,23,0.733801,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
125,23,0.733801,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
126,23,0.733801,4,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
127,24,0.733801,43,0,0,1,0,0,11,3,0,0,0,0,1,2,1,12,0,0,0,0,0,0,0,0,0,0,1
62,18,0,6,0,0,1,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,1
14,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36,6,0.281194,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,6,0.281194,78,0,0,1,0,0,3,0,0,0,1,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.503243,226,15,1,1,0,0,19,0,0,0,0,0,4,9,9,0,0,0,0,1,0,0,0,0,0,0,1
4,1,0.503243,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,0.503243,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6,1,0.503243,12,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,1,0.503243,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0.503243,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7,1,0.503243,29,0,0,1,0,0,11,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0
1,1,0.503243,216,2,3,1,0,0,111,17,0,0,0,0,13,11,8,4,3,0,2,0,0,0,0,0,0,0,1
15,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
128,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
129,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
130,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
131,29,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
7,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
2,1,0.811841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.811841,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.811841,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0.811841,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.811841,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0.811841,9,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,78,0,1,1,0,0,1,0,2,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
9,3,0.661227,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,4,0.661227,40,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1
11,4,0.661227,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,0.661227,6,0,0,1,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,4,0.661227,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
14,4,0.661227,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,4,0.661227,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,4,0.661227,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
17,4,0.661227,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.575261,127,0,1,1,0,0,13,11,0,0,0,0,3,1,7,0,1,0,0,0,1,0,0,0,0,3,1
2,0,0.575261,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,0.575261,1,0,0,1,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4,0,0.575261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.575261,65,0,0,1,0,0,10,5,0,0,0,0,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0
18,5,0.575261,4,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1
19,5,0.575261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20,5,0.575261,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,6,0.575261,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.546556,818,12,3,1,0,0,29,17,0,0,0,0,12,23,28,9,1,0,10,0,0,0,0,0,0,0,1
1,0,0.546556,118,0,1,1,0,0,6,5,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.810837,50,0,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1
3,1,0.810837,20,0,0,1,0,0,8,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0
4,1,0.810837,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1,0.810837,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12,1,0.810837,11,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0.810837,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0.810837,17,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,1,0.810837,4,0,0,1,0,0,7,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
16,1,0.810837,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0.810837,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0.810837,13,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.810837,11,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0.810837,13,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.810837,11,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0.810837,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0.810837,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,1,0.810837,2,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,1,0.810837,4,0,0,1,0,0,8,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14,1,0.810837,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
15,1,0.810837,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,1,0.810837,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
17,1,0.810837,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18,2,0.810837,10,0,0,1,0,0,6,0,0,0,0,0,3,1,10,0,0,0,1,0,0,0,0,0,0,0,1
19,2,0.810837,2,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0
5,2,0.764205,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
6,3,0.764205,6,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1
8,1,0.96023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.96023,4,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.96023,2,0,0,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0.96023,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0.96023,0,-1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0.96023,0,-1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,19,0.620417,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,19,0.620417,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
59,20,0.620417,2,0,1,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1
60,21,0.620417,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
61,21,0.620417,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
62,22,0.620417,37,0,1,1,0,0,14,0,0,0,0,0,2,5,1,2,0,0,0,0,2,0,0,0,0,0,1
1,1,0.620417,310,9,5,1,0,0,125,0,0,0,0,0,5,30,15,0,0,0,0,0,0,0,0,0,0,0,1
11,3,0.620417,5,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,0.620417,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,4,0.620417,6,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14,5,0.620417,4,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
15,5,0.620417,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.620417,239,7,2,1,0,0,14,0,0,0,8,0,4,13,4,0,1,0,2,0,0,0,0,0,0,0,1
1,0,0.620417,40,0,1,1,0,0,13,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.620417,144,3,1,1,0,0,11,0,0,0,2,0,13,15,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.620417,97,3,1,1,0,0,11,0,0,0,2,0,4,8,2,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,0,1,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0
14,2,0,1,0,0,1,0,0,3,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0
17,5,0,14,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,6,0.704559,0,0,0,1,0,0,3,0,0,0,1,0,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0
132,29,0.704559,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,29,0.704559,78,0,0,1,0,0,3,0,0,0,1,0,8,1,5,2,0,0,0,0,0,0,0,0,0,0,0
63,19,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,0,1,0,1
6,1,0.938795,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0.938795,3,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,0.938795,2,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0.938795,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,6,0.938795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,0.938795,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
29,6,0.938795,2,0,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,6,0.938795,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0.938795,3,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.718548,33,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0.718548,31,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
10,2,0.718548,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0.718548,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,2,0.718548,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0.718548,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0.718548,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
15,3,0.718548,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1
16,3,0.718548,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.718548,75,0,1,1,0,0,1,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,49,2,2,1,0,0,4,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.897096,1,-2,-1,1,0,0,5,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0.897096,46,2,1,1,0,0,3,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0,9,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,26,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
