@relation 'MyJedit-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 60 -T 0'

@attribute cumulative_bug_count numeric
@attribute change_log_length numeric
@attribute changed_LOC numeric
@attribute AvgLine numeric
@attribute RatioCommentToCode numeric
@attribute CountLineCodeExe_delta numeric
@attribute AvgLine_delta numeric
@attribute CountDeclInstanceVariable_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountLineComment_delta numeric
@attribute CountDeclInstancemethodName_delta numeric
@attribute CountDeclmethodName_delta numeric
@attribute CountLineBlank_delta numeric
@attribute SumEssential_delta numeric
@attribute SumCyclomaticStrict_delta numeric
@attribute AvgLineBlank_delta numeric
@attribute s13 numeric
@attribute s29 numeric
@attribute s70 numeric
@attribute s91 numeric
@attribute s98 numeric
@attribute s139 numeric
@attribute s145 numeric
@attribute s200 numeric
@attribute s219 numeric
@attribute s259 numeric
@attribute s262 numeric
@attribute s263 numeric
@attribute s264 numeric
@attribute s266 numeric
@attribute s269 numeric
@attribute s334 numeric
@attribute s390 numeric
@attribute s639 numeric
@attribute s701 numeric
@attribute s788 numeric
@attribute s859 numeric
@attribute s909 numeric
@attribute s910 numeric
@attribute s1092 numeric
@attribute s1520 numeric
@attribute s1736 numeric
@attribute s2159 numeric
@attribute s2473 numeric
@attribute s2752 numeric
@attribute s3313 numeric
@attribute s3871 numeric
@attribute s4914 numeric
@attribute s5303 numeric
@attribute s6036 numeric
@attribute s6336 numeric
@attribute s6363 numeric
@attribute s6569 numeric
@attribute s6949 numeric
@attribute s7559 numeric
@attribute s9135 numeric
@attribute s9227 numeric
@attribute s9439 numeric
@attribute s11467 numeric
@attribute bug_introducing {0,1}

@data
38,159,137,24,0.21,0,2,0,-1,-7,-2,-2,-2,0,-1,1,1,42,0,0,2,1,0,0,3,1,0,0,0,0,0,26,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,132,5,24,0.43,2,1,0,2,0,0,0,1,1,0,0,13,17,40,0,0,6,0,0,0,2,0,0,1,0,0,16,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,132,2,24,0.22,0,0,0,0,2,0,0,0,0,0,0,1,37,0,0,2,1,0,0,0,1,0,0,0,0,0,24,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,160,105,19,0.64,28,8,0,28,0,0,0,1,0,0,1,1,24,0,1,0,2,0,0,0,3,0,0,0,0,0,15,6,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1
9,160,145,20,0.19,43,-4,5,37,5,6,6,19,11,14,0,1,29,0,1,0,2,0,0,0,1,0,0,0,0,0,16,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,160,1,13,0.53,1,0,0,1,0,0,0,0,0,1,0,1,39,0,1,29,24,2,0,2,5,0,0,2,0,0,72,0,0,0,0,2,15,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,160,10,54,0.17,0,0,0,0,0,0,0,0,0,2,0,1,18,0,1,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,160,20,25,0.22,8,1,0,8,4,0,0,5,2,4,0,1,37,0,1,2,3,0,0,2,3,0,0,0,0,0,24,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,164,2,20,0.62,2,1,0,2,0,0,0,0,0,0,0,1,115,1,0,0,2,0,0,0,2,0,0,0,0,0,12,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
10,164,8,20,0.19,0,0,0,0,0,0,0,0,0,0,0,1,126,1,0,0,4,0,0,0,1,0,0,0,0,0,12,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,164,4,24,0.43,1,0,0,1,1,0,0,0,0,1,0,13,117,140,0,0,6,0,0,0,2,0,0,1,0,0,16,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,164,10,20,0.4,-2,-1,0,-1,0,0,0,0,0,0,0,1,126,1,0,0,1,1,0,0,1,0,0,0,0,0,21,0,0,0,0,2,13,1,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,148,2,19,0.39,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,1,691,0,0,4,5,0,0,3,0,0,228,0,8,0,0,2,70,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,136,2,23,0.42,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,9,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
174,136,8,19,0.39,0,0,0,1,0,0,0,3,0,0,0,1,86,0,0,1,691,0,0,4,5,0,0,3,0,0,228,0,8,0,0,2,70,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,182,165,14,0.53,4,3,3,5,3,-1,-1,-12,3,-4,-1,1,10,0,0,0,0,0,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,173,28,27,0.92,-5,-1,-1,-6,2,0,0,-1,0,-1,0,1,7,0,0,0,22,0,0,0,4,0,0,0,0,0,7,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,173,3,26,0.22,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,4,0,0,0,1,0,0,1,0,0,6,0,0,0,8,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,173,6,31,0.8,0,0,0,0,2,0,0,0,0,0,0,1,5,0,0,0,14,0,0,0,1,0,0,0,0,0,5,0,0,0,0,2,3,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,173,40,25,0.46,-1,1,0,-2,-6,0,-1,-2,-1,-3,0,1,28,0,0,1,11,0,0,0,1,0,0,1,0,0,32,0,7,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,173,8,1,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,147,1,20,0.4,1,1,0,1,0,0,0,0,0,0,0,1,24,0,0,0,4,0,0,0,1,0,0,1,0,0,20,0,0,0,0,1,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,147,67,31,0.79,14,4,3,10,2,0,0,2,0,6,0,1,10,0,0,0,20,0,0,0,4,0,0,0,0,0,5,0,0,0,0,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,147,21,25,0.46,0,0,0,0,0,0,0,1,0,0,0,1,30,0,0,1,11,0,0,0,1,0,0,1,0,0,29,0,7,0,0,2,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,147,2,22,0.3,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,1,5,0,0,4,1,0,0,1,0,0,14,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,147,5,34,0.21,1,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,1,0,0,0,2,0,0,1,0,0,17,0,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,149,15,17,0.74,4,0,0,3,7,0,1,2,1,4,0,1,44,0,0,3,13,0,0,0,7,0,0,0,0,0,50,0,1,0,0,2,5,1,0,1,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,149,29,11,0.59,8,0,0,6,2,0,0,0,3,3,0,1,23,0,0,2,0,0,0,1,3,0,0,2,0,0,47,0,1,0,0,2,4,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,149,4,20,0.23,1,0,0,0,-1,0,0,0,0,1,0,1,47,0,0,0,0,0,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,149,67,11,0.43,1,-4,-1,2,4,2,2,1,2,2,-1,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,149,151,20,0.24,9,-2,0,6,4,2,2,3,2,3,-1,1,38,0,0,0,1,0,0,0,1,0,0,3,0,0,19,0,0,2,0,2,4,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,149,176,20,0.39,-2,0,0,0,-5,0,-1,1,-1,-1,0,1,24,0,0,0,4,0,0,0,1,0,0,3,0,0,32,0,0,0,0,1,6,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,149,119,7,0.33,25,0,4,19,34,5,5,11,7,12,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,149,17,11,0.29,2,0,0,3,0,0,0,2,0,1,0,1,8,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,149,4,13,0.23,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,1,0,0,1,0,0,15,0,0,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,149,4,19,0.08,0,0,0,0,0,0,0,0,0,0,0,1,47,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,2,0,2,4,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,149,5,12,0.1,1,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,15,0,0,2,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,149,4,12,0.28,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,3,0,2,0,1,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,149,4,25,0.15,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,21,0,0,0,0,1,0,0,2,0,0,15,0,0,2,0,2,4,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,149,1,16,0.17,1,0,0,1,0,0,0,0,0,0,0,1,9,0,0,0,7,2,0,0,2,0,0,0,0,0,8,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,149,55,42,0.13,25,5,0,14,5,0,0,5,0,9,1,1,70,0,0,0,0,0,0,7,1,0,0,1,0,0,8,0,0,1,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,149,5,11,0.28,0,0,0,0,1,0,0,2,0,0,0,1,16,0,0,0,0,0,0,0,1,0,0,1,0,0,18,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
174,149,12,19,0.39,-2,0,0,0,2,0,0,0,0,-3,0,1,86,0,0,1,691,0,0,4,5,0,0,3,0,0,228,0,8,0,0,2,70,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,149,97,8,0.39,37,2,3,30,9,6,6,13,6,8,0,1,17,0,0,0,0,0,0,0,5,0,0,0,0,0,18,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,137,15,40,0.13,-11,-2,0,-4,0,0,0,-2,0,-5,-1,1,67,0,0,0,0,0,1,7,1,0,0,1,0,0,8,0,0,1,14,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,150,17,17,0.34,0,-6,1,1,0,1,1,-1,1,1,-2,1,25,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,150,142,17,0.32,4,0,-8,4,22,0,0,-2,0,2,0,1,35,0,0,0,0,0,0,0,2,0,0,2,0,0,22,0,0,9,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,166,39,13,0.51,2,-4,0,2,17,2,2,2,2,2,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,166,45,18,0.7,24,1,0,10,0,0,0,7,3,9,0,1,54,0,0,3,13,0,0,0,7,0,0,0,0,0,49,0,1,0,0,2,5,1,0,1,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,166,166,10,0.4,-48,-7,0,-39,-4,1,1,-18,1,-3,-2,1,64,0,0,0,0,0,0,0,4,0,0,1,0,0,24,0,0,12,0,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37,147,10,40,0.42,0,0,0,0,5,0,0,1,0,0,0,17,8,0,0,0,181,0,0,0,7,0,0,0,0,0,18,0,1,0,0,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,147,3,20,0.23,0,0,0,0,0,0,0,1,0,0,0,1,47,0,0,0,0,0,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,147,11,15,0.25,4,0,0,3,1,0,0,0,0,1,0,1,35,0,0,0,0,0,0,0,3,0,0,0,0,0,25,0,0,2,17,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,136,1,13,0.51,-1,0,0,-1,0,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,136,8,15,0.36,-18,0,0,-14,24,-1,-1,0,-5,-6,0,1,20,0,0,0,0,2,0,0,1,0,0,0,0,0,13,0,0,1,17,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,136,75,23,0.3,1,0,1,-1,-3,0,0,2,0,1,0,1,48,0,0,0,2,0,0,0,1,0,0,0,0,0,14,0,0,3,0,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6,136,26,9,1.09,13,1,0,11,7,1,1,4,1,2,0,1,24,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,136,10,19,0.59,-4,0,0,-4,6,0,0,0,0,-2,0,1,80,0,0,4,17,1,0,0,6,0,0,1,0,0,137,0,3,0,0,2,53,1,0,1,0,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,136,17,23,0.39,8,0,0,4,0,1,1,0,1,1,0,1,15,0,0,0,3,0,0,0,1,0,0,1,0,0,17,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,136,137,18,0.57,-10,0,0,-5,-104,0,0,-14,0,-2,0,1,49,0,0,3,13,0,0,0,7,0,0,0,0,0,49,0,1,0,0,4,5,3,0,1,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,136,89,41,0.23,24,3,2,16,2,0,0,6,0,5,0,1,33,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,136,2,17,0.58,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,1,0,0,0,3,0,0,0,0,0,43,0,1,0,0,2,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,136,2,11,1,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,136,10,20,0.28,-20,0,0,-14,24,-1,-1,0,-5,-7,1,1,47,0,0,0,0,0,0,1,2,0,0,1,0,0,27,0,2,4,23,2,7,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,136,2,20,0.23,0,0,0,0,0,0,0,0,0,-1,0,1,72,0,0,4,0,0,0,2,2,0,0,1,0,0,47,0,2,0,2,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,136,4,22,0.23,3,0,0,3,0,0,0,1,0,0,0,1,14,0,0,0,8,0,0,0,1,0,0,1,0,0,13,0,0,4,0,1,12,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,136,4,10,0.58,0,0,0,0,0,0,0,0,0,0,0,1,39,0,0,0,2,2,0,0,4,0,0,1,0,0,60,0,0,0,0,2,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,136,54,25,0.22,3,0,0,4,0,0,0,-1,0,0,0,1,51,0,0,2,2,0,0,1,2,0,0,0,0,0,24,0,0,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,136,16,66,0.28,-3,0,0,0,5,0,0,0,0,0,0,1,18,0,0,1,1,0,0,1,3,0,0,1,0,0,18,0,0,0,0,2,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,136,84,26,0.36,26,10,-2,18,1,0,0,5,3,7,1,1,23,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,4,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,136,18,10,1.05,2,0,0,1,13,1,1,1,1,1,0,1,25,0,0,1,0,0,0,0,3,0,0,1,0,0,51,0,1,0,0,2,9,1,0,0,36,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,136,5,23,0.42,-1,0,0,0,0,0,0,0,0,-1,0,1,162,0,0,0,9,3,0,0,7,0,0,1,0,0,87,1,1,0,0,3,21,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,136,2,5,2.12,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,0,16,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,136,396,26,0.19,127,-9,21,109,8,8,8,34,11,21,-1,1,49,0,0,0,0,0,0,0,1,0,0,4,0,0,4,0,0,0,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,136,22,16,0.17,15,3,0,1,0,0,0,2,0,1,0,1,15,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,136,6,7,0.68,2,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,136,15,16,0.24,-2,1,0,-3,-2,-1,-1,1,-1,-2,0,1,37,0,0,0,0,0,0,0,2,0,0,0,0,0,26,0,0,2,15,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,136,341,13,0.48,2,-1,0,1,3,1,1,4,-2,1,0,1,13,0,0,0,13,0,0,1,1,0,0,2,0,0,48,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175,136,332,19,0.39,66,0,7,38,24,1,1,9,3,19,0,1,90,0,0,1,691,0,0,4,5,0,0,3,0,0,230,0,16,0,0,4,72,3,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,136,3,10,0.44,3,0,0,2,0,0,0,1,0,1,0,1,6,0,0,0,18,0,0,0,1,0,0,0,0,0,27,0,0,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,136,18,10,0.32,2,0,0,1,0,0,0,-1,0,0,0,1,26,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,136,43,15,0.39,7,0,0,8,3,0,0,-1,0,5,0,1,11,0,0,0,1,0,0,6,1,0,0,1,0,0,24,0,0,0,0,2,20,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,136,19,16,0.35,4,1,1,3,1,0,0,0,0,1,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,136,17,30,0.22,-2,2,0,-2,0,-1,-1,0,0,-1,0,1,10,0,0,0,5,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,136,3,4,0.83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,145,1,10,0.4,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,0,0,0,0,2,0,0,1,0,0,21,0,0,4,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,145,6,72,0.47,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
52,145,1,37,0.24,-1,0,0,-1,0,0,0,0,0,-1,0,15,13,0,0,0,3,0,0,0,3,0,0,3,0,0,20,0,1,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,63,18,1.75,12,18,0,9,35,0,1,8,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,143,22,0.56,56,22,0,33,46,0,4,18,4,13,2,1,20,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,2,15,0.54,0,0,0,1,0,0,0,0,0,1,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,2,14,0.46,0,0,0,1,0,0,0,0,0,1,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,19,11,0.72,4,0,0,7,0,0,0,0,0,5,0,1,58,24,0,3,5,1,0,0,12,0,0,1,0,0,53,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,22,29,0.71,11,0,0,12,3,0,0,0,0,12,0,1,36,30,0,2,1,2,0,0,7,0,0,5,0,0,13,0,0,0,0,0,5,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,3,13,0.69,1,0,0,2,0,0,0,0,0,2,0,1,67,27,0,1,0,0,0,0,10,0,13,23,0,0,45,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,2,17,0.8,0,0,0,1,0,0,0,0,0,1,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,138,10,22,0.44,4,1,0,4,2,0,0,0,0,4,0,1,60,3,0,0,0,0,0,0,2,0,0,1,0,0,23,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,138,1,14,1.1,1,0,0,1,0,0,0,0,0,1,0,1,10,7,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,1,35,0.45,0,-1,0,0,-1,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,10,23,0.1,0,0,0,0,3,0,0,1,0,0,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,149,5,26,0.53,-7,0,0,-4,15,0,0,0,-3,-2,0,1,13,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,2,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
176,149,1,19,0.39,-1,0,0,-1,0,0,0,0,0,0,0,1,86,0,0,1,691,0,0,4,5,0,0,3,0,0,228,0,12,0,0,2,71,1,0,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,149,2,16,0.36,-2,0,0,-1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,151,2,20,0.62,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,2,0,0,0,2,0,0,0,0,0,12,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
