@relation 'MyItextpdf-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval-Sweka.attributeSelection.LinearForwardSelection -D 0 -N 5 -I -K 200 -T 0'

@attribute cumulative_bug_count numeric
@attribute changed_LOC numeric
@attribute SumEssential_delta numeric
@attribute CountLineCodeDecl_delta numeric
@attribute CountLine_delta numeric
@attribute CountDeclInstanceVariable_delta numeric
@attribute CountStmtExe_delta numeric
@attribute CountDeclmethodNamePrivate_delta numeric
@attribute s132 numeric
@attribute s542 numeric
@attribute s607 numeric
@attribute s733 numeric
@attribute s905 numeric
@attribute s908 numeric
@attribute s926 numeric
@attribute s982 numeric
@attribute s1055 numeric
@attribute s1186 numeric
@attribute s1779 numeric
@attribute s1850 numeric
@attribute s1925 numeric
@attribute s2342 numeric
@attribute s2665 numeric
@attribute s2857 numeric
@attribute s2999 numeric
@attribute s3894 numeric
@attribute s5563 numeric
@attribute s5639 numeric
@attribute s7468 numeric
@attribute s8309 numeric
@attribute s8920 numeric
@attribute s13963 numeric
@attribute s14022 numeric
@attribute s14341 numeric
@attribute s14415 numeric
@attribute s14612 numeric
@attribute s14889 numeric
@attribute s15524 numeric
@attribute s15636 numeric
@attribute s20584 numeric
@attribute s20636 numeric
@attribute s20732 numeric
@attribute s21134 numeric
@attribute bug_introducing {0,1}

@data
30,4,0,0,-1,0,2,0,7,57,0,29,51,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,-2,0,0,0,1,4,0,3,1,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0,0,-2,0,1,0,2,56,0,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,-1,-2,0,0,0,1,0,0,4,13,0,0,0,0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,-1,0,0,0,1,0,0,6,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,3,0,0,15,12,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
9,25,1,2,13,0,5,1,3,0,0,15,11,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
1,99,1,6,46,0,6,0,1,4,0,3,8,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,0,13,31,0,13,-1,1,4,0,3,9,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,85,6,17,78,1,30,0,1,6,0,3,18,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
0,11,0,0,5,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,392,20,78,390,14,125,4,4,0,0,6,22,0,0,6,0,6,4,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,307,-2,12,19,1,-12,1,1,7,0,3,21,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1
0,2,0,1,1,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,263,3,1,17,-1,1,1,4,0,0,3,24,0,0,15,0,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3,66,3,9,65,0,40,0,1,6,0,3,9,2,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,39,0,13,38,0,0,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,19,0,0,18,0,8,0,2,0,0,3,11,0,0,6,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,6,0,0,-1,0,0,0,2,0,0,3,11,0,0,6,0,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,47,1,5,32,0,12,0,1,5,0,3,9,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
0,17,0,3,15,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,-1,0,0,0,2,7,0,3,3,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,0,-2,0,0,0,2,1,0,9,27,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,127,0,3,10,0,5,0,2,0,0,3,21,0,0,6,0,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,51,1,6,49,0,21,0,7,59,0,29,51,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,22,1,2,20,0,13,0,3,13,0,7,3,7,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,36,2,3,32,2,11,0,7,60,0,31,53,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,16,2,2,15,0,8,0,12,135,8,16,119,11,43,28,0,55,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,1,0,3,13,0,7,3,7,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,26,0,-1,2,0,3,0,7,59,0,30,52,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,26,0,0,26,0,0,0,1,16,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,13,0,-1,-12,-1,-5,0,7,59,0,30,52,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,29,2,7,25,1,5,0,7,68,0,31,52,3,10,2,0,6,6,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,4,0,0,-1,0,0,0,11,139,8,16,121,11,43,28,0,55,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,84,0,8,55,0,15,3,1,5,0,7,17,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,15,0,6,13,0,0,0,2,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2,0,0,1,0,2,0,7,63,0,30,52,3,10,2,0,6,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,1,1,0,0,0,2,0,0,3,13,0,0,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,3,30,0,5,3,0,0,1,0,5,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,12,0,0,-1,0,0,0,2,14,0,4,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,14,0,0,-1,0,0,0,3,1,0,13,20,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0,7,21,0,0,0,2,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22,0,0,-1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,1,4,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,16,0,0,-1,0,0,0,4,10,0,3,12,4,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,1,28,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,64,0,0,-1,0,0,0,1,5,0,5,12,2,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,230,0,-2,6,0,0,0,2,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,-1,0,0,0,2,7,0,3,3,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,60,0,0,-1,0,0,0,2,1,0,9,39,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,0,0,0,0,2,4,0,3,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14,0,0,-1,0,0,0,2,0,0,3,13,0,0,6,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,91,0,0,6,0,0,0,2,0,0,9,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,0,0,9,0,5,0,3,1,0,13,20,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,5,0,0,5,0,2,0,8,4,0,52,9,0,0,3,2,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,41,1,8,18,0,4,1,1,5,0,5,12,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7,320,1,1,71,0,30,0,7,81,15,15,6,0,0,14,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,32,-2,-9,-28,-1,-4,0,7,63,0,30,54,3,10,2,0,6,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,12,0,0,9,0,5,0,2,1,0,9,27,1,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,0,1,6,0,2,0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12,2,2,11,0,8,0,13,136,8,16,120,11,43,28,0,55,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38,0,1,17,0,4,1,2,0,0,3,13,0,0,10,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,461,39,71,459,15,121,0,2,52,0,34,14,0,0,2,0,0,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,345,28,49,343,6,116,0,2,56,0,16,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,0,-1,0,0,0,3,13,0,7,3,7,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,0,1,7,1,7,0,2,105,9,30,29,4,35,1,2,31,9,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,0,-1,-2,0,0,0,4,9,0,40,72,7,109,1,2,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,1,1,10,0,7,0,1,0,0,9,13,7,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,892,62,87,518,9,255,6,9,7,9,23,68,13,303,19,5,43,0,0,7,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,22,0,-1,-3,-2,-1,0,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,19,0,0,-3,0,-2,0,1,2,0,4,30,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,198,0,8,46,0,0,0,1,5,0,9,12,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,42,0,0,12,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,0,0,12,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,0,-1,0,0,0,2,7,0,3,3,0,0,0,0,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,13,0,0,0,0,0,0,3,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23,0,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,16,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,293,1,9,-71,0,2,0,5,0,0,7,28,2,42,0,3,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
2,216,-3,0,-82,0,-33,-1,0,0,0,4,44,0,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,25,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,114,0,0,34,0,0,0,1,0,0,14,29,1,15,0,1,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,82,12,18,80,3,29,0,0,2,0,5,1,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,5,0,0,-2,0,0,0,7,58,0,29,53,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,2,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,5,0,0,2,0,3,0,3,0,0,8,6,0,0,5,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,2,1,12,0,9,0,9,14,4,17,10,8,173,17,7,16,0,4,0,0,4,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,16,1,2,13,0,2,0,7,0,4,24,4,0,13,0,4,0,7,0,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,62,2,6,13,0,3,0,1,0,7,8,6,0,86,15,0,24,3,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1,1,3,0,1,0,2,2,0,4,0,0,8,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,3,0,4,0,1,0,0,3,21,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,15,0,0,1,0,1,0,1,0,0,6,12,1,49,5,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0,0,-1,0,0,0,1,0,0,4,5,0,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,50,0,0,1,0,1,0,3,3,0,17,18,4,47,0,0,10,0,0,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,12,1,1,8,1,4,0,12,136,8,16,120,11,43,28,0,55,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,141,2,10,25,1,0,0,3,33,8,20,71,6,39,10,4,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,0,2,4,0,0,0,2,0,0,9,16,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,278,15,53,278,6,92,0,2,0,0,6,16,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,24,1,1,14,0,1,0,11,12,0,63,38,3,20,2,0,12,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1
6,2,0,0,-1,0,0,0,3,13,0,7,3,7,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,0,0,0,0,0,3,0,0,15,11,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,0,3,28,0,10,4,3,0,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,78,0,0,75,0,0,0,9,5,8,21,60,12,192,12,5,40,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63,0,-3,55,0,0,0,0,0,0,1,8,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2,0,0,-1,0,-1,0,1,0,7,8,6,0,60,15,0,18,3,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,8,0,0,0,0,0,0,3,4,0,34,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
4,31,0,2,5,0,-2,0,3,4,0,36,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
4,80,0,10,76,0,26,0,3,4,0,34,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,25,0,4,25,1,9,0,1,1,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,11,1,1,9,0,4,0,4,55,12,13,6,0,0,10,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,0,0,-9,0,-5,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,172,8,25,170,1,31,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,53,0,2,10,0,3,0,12,148,8,16,134,13,43,28,0,57,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,17,0,-1,-4,0,1,0,12,136,8,16,120,11,43,28,0,55,21,0,6,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,8,0,0,-5,0,0,0,7,58,0,29,53,3,10,2,0,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,34,0,0,27,0,0,0,1,0,7,8,6,0,60,15,0,18,3,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,0,0,7,0,0,0,9,49,0,3,32,0,0,36,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,0,0,0,0,1,0,3,13,0,7,3,7,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,18,3,5,17,0,10,0,1,0,7,8,8,0,70,15,0,18,3,1,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,7,0,1,3,0,2,0,1,0,0,6,12,1,47,5,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,24,0,0,1,0,1,0,3,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,9,0,1,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,129,6,13,129,0,6,0,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,19,0,0,-1,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,0,2,0,0,0,1,0,0,6,12,1,47,5,0,9,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,8,0,1,5,1,2,0,2,0,0,3,13,0,0,8,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0,0,-1,0,0,0,2,0,0,3,13,0,0,8,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,113,4,9,113,2,4,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1,2,10,0,1,0,1,4,0,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0
3,14,1,2,14,1,2,0,3,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2,12,0,1,2,0,0,0,11,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1,3,0,0,1,0,1,0,3,0,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
9,6,0,0,2,0,1,0,3,0,0,15,11,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
4,2,0,0,0,0,0,0,1,0,0,9,13,7,34,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0,0,0,0,0,0,1,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,0,0,0,0,0,0,1,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2,0,0,0,0,0,0,2,0,0,7,10,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0,0,0,0,0,0,1,0,0,8,57,40,12,9,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,7,0,3,4,0,2,0,7,0,4,24,4,0,13,0,4,0,7,0,3,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,0,0,0,0,0,3,25,8,22,85,6,39,10,4,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,0,7,4,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,162,6,35,160,0,36,0,4,30,0,8,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0,0,1,0,0,0,1,11,0,10,17,3,36,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,0,1,12,0,8,0,1,5,0,5,12,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,101,7,16,68,3,24,0,1,66,0,25,15,0,0,3,0,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,13,0,0,8,0,6,0,1,28,0,8,8,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,92,1,6,91,0,62,1,1,9,0,5,12,2,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
